,Longitude,Latitude,vin cnt,accuracy,type,city,country,county,street,number,postdirectional,predirectional,prefix,state,street,suffix,zip,address,lat,lng,source
121,-84.6391244,34.0792461,8,1,nearest_street,Acworth,US,Cherokee County,I 75,,,,,GA,I 75,,30102,"I 75, Acworth, GA 30102",34.080646,-84.63841,TIGER/Line® dataset from the US Census Bureau
122,-84.6292384,33.7908044,664,1,rooftop,Lithia Springs,US,Douglas County,Thornton Rd,521,,,,GA,Thornton,Rd,30122,"521 Thornton Rd, Lithia Springs, GA 30122",33.790854,-84.629163,Douglas
123,-84.619107,34.0177488,192,1,nearest_street,Kennesaw,US,Cobb County,Us Hwy 41,221,,,,GA,Us Hwy 41,,30152,"221 Us Hwy 41, Kennesaw, GA 30152",34.017956,-84.618383,TIGER/Line® dataset from the US Census Bureau
124,-84.6158384,33.7861511,600,1,rooftop,Lithia Springs,US,Douglas County,Thornton Way,665,,,,GA,Thornton,Way,30122,"665 Thornton Way, Lithia Springs, GA 30122",33.785806,-84.616337,Douglas
125,-84.6134004,33.7862383,438,1,rooftop,Lithia Springs,US,Douglas County,Thornton Rd,1981,,,,GA,Thornton,Rd,30122,"1981 Thornton Rd, Lithia Springs, GA 30122",33.786262,-84.613211,Douglas
126,-84.6127233,33.7837781,795,1,rooftop,Lithia Springs,US,Douglas County,Thornton Rd,811,,,,GA,Thornton,Rd,30122,"811 Thornton Rd, Lithia Springs, GA 30122",33.783989,-84.612735,Douglas
127,-84.6124046,33.8312991,42,1,rooftop,Austell,US,Cobb County,Austell Rd,5025,,,,GA,Austell,Rd,30106,"5025 Austell Rd, Austell, GA 30106",33.831213,-84.612352,Cobb
128,-84.6117935,33.7860983,649,0.99,rooftop,Lithia Springs,US,Douglas County,Thornton Rd,1981,,,,GA,Thornton,Rd,30122,"1981 Thornton Rd, Lithia Springs, GA 30122",33.786262,-84.613211,Douglas
129,-84.6101938,33.7835945,777,0.99,rooftop,Lithia Springs,US,Douglas County,Thornton Rd,1968,,,,GA,Thornton,Rd,30122,"1968 Thornton Rd, Lithia Springs, GA 30122",33.783419,-84.611145,Douglas
130,-84.610022,33.7859209,2267,1,rooftop,Austell,US,Douglas County,Thornton Rd,1977,,,,GA,Thornton,Rd,30168,"1977 Thornton Rd, Austell, GA 30168",33.786133,-84.610079,Douglas
131,-84.6083836,34.0300117,6,1,rooftop,Kennesaw,US,Cobb County,Cherokee St,3166,,,,GA,Cherokee,St,30144,"3166 Cherokee St, Kennesaw, GA 30144",34.030018,-84.608393,Cobb
132,-84.6069876,33.8179683,8,1,rooftop,Austell,US,Cobb County,Veterans Memorial Hwy,1806,,,,GA,Veterans Memorial,Hwy,30106,"1806 Veterans Memorial Hwy, Austell, GA 30106",33.817974,-84.607138,Cobb
133,-84.6065196,33.7821887,43,1,rooftop,Austell,US,Douglas County,Thornton Rd,870,,,,GA,Thornton,Rd,30168,"870 Thornton Rd, Austell, GA 30168",33.781892,-84.606608,Douglas
134,-84.6050623,33.7729514,1219,0.99,rooftop,Lithia Springs,US,Douglas County,Blairs Bridge Rd,1000,,,,GA,Blairs Bridge,Rd,30122,"1000 Blairs Bridge Rd, Lithia Springs, GA 30122",33.773334,-84.605896,Douglas
135,-84.6043238,34.0025907,2,1,rooftop,Kennesaw,US,Cobb County,Attic Pkwy,2045,,,,GA,Attic,Pkwy,30152,"2045 Attic Pkwy, Kennesaw, GA 30152",34.002334,-84.60438,Cobb
136,-84.603529,33.786448,15,1,rooftop,Austell,US,Cobb County,Oak Ridge Commerce Way,6887,,,,GA,Oak Ridge Commerce,Way,30168,"6887 Oak Ridge Commerce Way, Austell, GA 30168",33.786455,-84.603533,Cobb
137,-84.6025891,33.7699391,599,1,rooftop,Lithia Springs,US,Douglas County,Thornton Rd,1251,,,,GA,Thornton,Rd,30122,"1251 Thornton Rd, Lithia Springs, GA 30122",33.769786,-84.603014,Douglas
138,-84.602018,34.045991,13,1,rooftop,Kennesaw,US,Cobb County,Cherokee St,3745,,,,GA,Cherokee,St,30144,"3745 Cherokee St, Kennesaw, GA 30144",34.046034,-84.602196,Cobb
139,-84.6020115,33.7688202,437,1,rooftop,Lithia Springs,US,Douglas County,Thornton Rd,1301,,,,GA,Thornton,Rd,30122,"1301 Thornton Rd, Lithia Springs, GA 30122",33.768913,-84.601944,Douglas
140,-84.5996227,33.9451016,1,0.99,rooftop,Marietta,US,Cobb County,Hardage Dr,100,,,,GA,Hardage,Dr,30064,"100 Hardage Dr, Marietta, GA 30064",33.946245,-84.600443,Cobb
141,-84.5865953,33.5573784,6,1,rooftop,Fairburn,US,Fulton County,Howell Ave,107,,,,GA,Howell,Ave,30213,"107 Howell Ave, Fairburn, GA 30213",33.557004,-84.585869,Fulton
142,-84.585468,33.7680248,5,1,rooftop,Austell,US,Cobb County,White Rd SW,1010,SW,,,GA,White,Rd,30168,"1010 White Rd SW, Austell, GA 30168",33.768056,-84.585171,Cobb
143,-84.5852916,34.118874,1,1,rooftop,Woodstock,US,Cherokee County,Bells Ferry Rd,6479,,,,GA,Bells Ferry,Rd,30189,"6479 Bells Ferry Rd, Woodstock, GA 30189",34.118745,-84.585491,Cherokee
144,-84.5848732,33.9981764,8229,1,nearest_street,Kennesaw,US,Cobb County,Us Hwy 41,1698,,,,GA,Us Hwy 41,,30144,"1698 Us Hwy 41, Kennesaw, GA 30144",33.997594,-84.585988,TIGER/Line® dataset from the US Census Bureau
145,-84.5828765,34.0893048,39,1,rooftop,Acworth,US,Cherokee County,Hwy 92,6345,,,,GA,Hwy 92,,30102,"6345 Hwy 92, Acworth, GA 30102",34.08929,-84.5829,Cherokee
146,-84.5817367,34.0028545,173,1,rooftop,Kennesaw,US,Cobb County,Roberts Blvd,1110,,,,GA,Roberts,Blvd,30144,"1110 Roberts Blvd, Kennesaw, GA 30144",34.003198,-84.582137,Cobb
147,-84.5803385,34.0882839,685,1,rooftop,Acworth,US,Cherokee County,Hwy 92,6508,,,,GA,Hwy 92,,30102,"6508 Hwy 92, Acworth, GA 30102",34.087991,-84.580319,Cherokee
148,-84.5799032,33.5522241,10,1,rooftop,Fairburn,US,Fulton County,Senoia Rd,450,,,,GA,Senoia,Rd,30213,"450 Senoia Rd, Fairburn, GA 30213",33.552074,-84.580385,Fulton
149,-84.579227,34.0081886,1046,1,rooftop,Kennesaw,US,Cobb County,Barrett Lakes Blvd NW,2205,NW,,,GA,Barrett Lakes,Blvd,30144,"2205 Barrett Lakes Blvd NW, Kennesaw, GA 30144",34.008152,-84.579345,Cobb
150,-84.5790488,34.0068712,677,1,rooftop,Kennesaw,US,Cobb County,Barrett Lakes Blvd,2111,,,,GA,Barrett Lakes,Blvd,30144,"2111 Barrett Lakes Blvd, Kennesaw, GA 30144",34.006849,-84.579557,Cobb
151,-84.5790439,33.8899821,19,1,rooftop,Marietta,US,Cobb County,Austell Rd SW,2561,SW,,,GA,Austell,Rd,30008,"2561 Austell Rd SW, Marietta, GA 30008",33.890216,-84.579005,Cobb
152,-84.5787082,34.0060169,703,1,rooftop,Kennesaw,US,Cobb County,Auto Park Dr NW,1221,NW,,,GA,Auto Park,Dr,30144,"1221 Auto Park Dr NW, Kennesaw, GA 30144",34.005995,-84.579187,Cobb
153,-84.5786846,34.0028715,775,1,rooftop,Marietta,US,Cobb County,Ernest Barrett Pkwy,905,,,,GA,Ernest Barrett,Pkwy,30066,"905 Ernest Barrett Pkwy, Marietta, GA 30066",34.002894,-84.57852,Cobb
154,-84.5786017,34.0094355,1443,1,rooftop,Kennesaw,US,Cobb County,Barrett Lakes Blvd NW,2255,NW,,,GA,Barrett Lakes,Blvd,30144,"2255 Barrett Lakes Blvd NW, Kennesaw, GA 30144",34.00961,-84.578583,Cobb
155,-84.578479,34.0044687,1009,1,rooftop,Kennesaw,US,Cobb County,Ernest Barrett Pkwy NW,900,NW,,,GA,Ernest Barrett,Pkwy,30144,"900 Ernest Barrett Pkwy NW, Kennesaw, GA 30144",34.004776,-84.578667,Cobb
156,-84.5782331,34.0103796,656,1,rooftop,Kennesaw,US,Cobb County,Barrett Lakes Blvd NW,2275,NW,,,GA,Barrett Lakes,Blvd,30144,"2275 Barrett Lakes Blvd NW, Kennesaw, GA 30144",34.010427,-84.578267,Cobb
157,-84.5768237,34.0099903,608,1,rooftop,Kennesaw,US,Cobb County,Barrett Lakes Blvd,2310,,,,GA,Barrett Lakes,Blvd,30144,"2310 Barrett Lakes Blvd, Kennesaw, GA 30144",34.009961,-84.576753,Cobb
158,-84.5757413,34.0881965,141,1,rooftop,Woodstock,US,Cherokee County,Hwy 92,6751,,,,GA,Hwy 92,,30189,"6751 Hwy 92, Woodstock, GA 30189",34.088192,-84.575672,Cherokee
159,-84.574489,34.0247638,716,1,nearest_street,Kennesaw,US,Cobb County,I 75,,,,,GA,I 75,,30144,"I 75, Kennesaw, GA 30144",34.025299,-84.573771,TIGER/Line® dataset from the US Census Bureau
160,-84.5700848,33.9017768,152,1,rooftop,Marietta,US,Cobb County,Chamberlain Cir,588,,,,GA,Chamberlain,Cir,30008,"588 Chamberlain Cir, Marietta, GA 30008",33.902063,-84.57027,Cobb
161,-84.558704,34.086155,119,1,rooftop,Woodstock,US,Cherokee County,Industrial Ct,606,,,,GA,Industrial,Ct,30189,"606 Industrial Ct, Woodstock, GA 30189",34.086181,-84.558646,Cherokee
162,-84.5582936,33.9115332,33,1,rooftop,Marietta,US,Cobb County,Austell Rd,1726,,,,GA,Austell,Rd,30008,"1726 Austell Rd, Marietta, GA 30008",33.911531,-84.55826,Cobb
163,-84.5582322,33.5785515,1,1,nearest_street,Union City,US,Fulton County,Us Hwy 29,6558,,,,GA,Us Hwy 29,,30291,"6558 Us Hwy 29, Union City, GA 30291",33.57827,-84.557836,TIGER/Line® dataset from the US Census Bureau
164,-84.5574519,34.0854485,121,1,rooftop,Woodstock,US,Cherokee County,Hwy 92,7871,,,,GA,Hwy 92,,30189,"7871 Hwy 92, Woodstock, GA 30189",34.085576,-84.557506,Cherokee
165,-84.5549978,33.980172,669,1,nearest_street,Marietta,US,Cobb County,Us Hwy 41,1156,,,,GA,Us Hwy 41,,30062,"1156 Us Hwy 41, Marietta, GA 30062",33.979455,-84.55456,TIGER/Line® dataset from the US Census Bureau
166,-84.5491401,33.9188869,22,1,rooftop,Marietta,US,Cobb County,Austell Rd,1398,,,,GA,Austell,Rd,30060,"1398 Austell Rd, Marietta, GA 30060",33.919336,-84.54874,Cobb
167,-84.5483208,33.9311141,558,1,rooftop,Marietta,US,Cobb County,S Cobb Dr,875,,S,,GA,Cobb,Dr,30060,"875 S Cobb Dr, Marietta, GA 30060",33.931254,-84.548569,Cobb
168,-84.5475672,33.9763739,1989,1,nearest_street,Marietta,US,Cobb County,Us Hwy 41,1007,,,,GA,Us Hwy 41,,30062,"1007 Us Hwy 41, Marietta, GA 30062",33.97633,-84.547497,TIGER/Line® dataset from the US Census Bureau
169,-84.5450506,33.9757564,67,1,nearest_street,Marietta,US,Cobb County,Us Hwy 41,935,,,,GA,Us Hwy 41,,30062,"935 Us Hwy 41, Marietta, GA 30062",33.975201,-84.545127,TIGER/Line® dataset from the US Census Bureau
170,-84.5427653,33.905661,241,1,rooftop,Marietta,US,Cobb County,S Cobb Dr,2000,,S,,GA,Cobb,Dr,30060,"2000 S Cobb Dr, Marietta, GA 30060",33.905245,-84.543307,Cobb
171,-84.5417592,33.9371282,573,0.99,rooftop,Marietta,US,Cobb County,S Cobb Dr,660,,S,,GA,Cobb,Dr,30060,"660 S Cobb Dr, Marietta, GA 30060",33.937156,-84.54078,Cobb
172,-84.5411663,34.086373,1373,1,rooftop,Woodstock,US,Cherokee County,Hwy 92,8931,,,,GA,Hwy 92,,30189,"8931 Hwy 92, Woodstock, GA 30189",34.086429,-84.541127,Cherokee
173,-84.5404866,33.8978531,85,1,rooftop,Smyrna,US,Cobb County,S Cobb Dr,2270,,S,,GA,Cobb,Dr,30082,"2270 S Cobb Dr, Smyrna, GA 30082",33.897859,-84.540491,Cobb
174,-84.5401241,33.942496,11,1,rooftop,Marietta,US,Cobb County,Manget St,444,,,,GA,Manget,St,30060,"444 Manget St, Marietta, GA 30060",33.942495,-84.540204,Cobb
175,-84.5401157,33.9425267,20,1,rooftop,Marietta,US,Cobb County,Manget St,444,,,,GA,Manget,St,30060,"444 Manget St, Marietta, GA 30060",33.942495,-84.540204,Cobb
176,-84.5394067,33.9817814,110,1,nearest_street,Marietta,US,Cobb County,I 75,,,,,GA,I 75,,30066,"I 75, Marietta, GA 30066",33.981626,-84.539485,TIGER/Line® dataset from the US Census Bureau
177,-84.538368,33.570628,1151,1,rooftop,Union City,US,Fulton County,Shannon Pkwy,6781,,,,GA,Shannon,Pkwy,30291,"6781 Shannon Pkwy, Union City, GA 30291",33.570084,-84.538225,Fulton
178,-84.5380066,33.9437572,204,1,rooftop,Marietta,US,Cobb County,S Marietta Pkwy,505,,S,,GA,Marietta,Pkwy,30060,"505 S Marietta Pkwy, Marietta, GA 30060",33.94372,-84.538142,City of Marietta
179,-84.5379455,33.9488147,380,1,rooftop,Marietta,US,Cobb County,South Ave,126,,,,GA,South,Ave,30060,"126 South Ave, Marietta, GA 30060",33.948776,-84.53778,City of Marietta
180,-84.5377463,33.9508705,667,1,rooftop,Marietta,US,Cobb County,Roswell St,499,,,,GA,Roswell,St,30060,"499 Roswell St, Marietta, GA 30060",33.950872,-84.537844,Cobb
181,-84.5366146,33.9486037,91,1,rooftop,Marietta,US,Cobb County,Fairground St,140,,,,GA,Fairground,St,30060,"140 Fairground St, Marietta, GA 30060",33.948563,-84.536375,Cobb
182,-84.5350332,33.9481748,87,1,rooftop,Marietta,US,Cobb County,Armstrong St,600,,,,GA,Armstrong,St,30060,"600 Armstrong St, Marietta, GA 30060",33.948174,-84.535049,Cobb
183,-84.5349344,33.9570191,134,1,rooftop,Marietta,US,Cobb County,N Fairground St,230,,N,,GA,Fairground,St,30060,"230 N Fairground St, Marietta, GA 30060",33.957006,-84.535119,Cobb
184,-84.5345951,33.8840734,22,1,rooftop,Smyrna,US,Cobb County,S Cobb Dr,2849,,S,,GA,Cobb,Dr,30080,"2849 S Cobb Dr, Smyrna, GA 30080",33.884183,-84.533988,Cobb
185,-84.53459,33.95574,187,1,rooftop,Marietta,US,Cobb County,Woods Dr NE,184,NE,,,GA,Woods,Dr,30060,"184 Woods Dr NE, Marietta, GA 30060",33.955536,-84.534981,Cobb
186,-84.5345532,33.8795459,48,1,rooftop,Smyrna,US,Cobb County,Ask Kay Dr,2972,,,,GA,Ask Kay,Dr,30080,"2972 Ask Kay Dr, Smyrna, GA 30080",33.879377,-84.534493,Cobb
187,-84.5337566,33.8801967,758,1,rooftop,Smyrna,US,Cobb County,S Cobb Dr,2966,,S,,GA,Cobb,Dr,30080,"2966 S Cobb Dr, Smyrna, GA 30080",33.88017,-84.533713,Cobb
188,-84.533698,33.894743,55,1,rooftop,Smyrna,US,Cobb County,Windy Hill Rd,669,,,,GA,Windy Hill,Rd,30080,"669 Windy Hill Rd, Smyrna, GA 30080",33.89475,-84.533703,Cobb
189,-84.5334152,33.9657085,184,1,nearest_street,Marietta,US,Cobb County,Us Hwy 41,591,,,,GA,Us Hwy 41,,30062,"591 Us Hwy 41, Marietta, GA 30062",33.965308,-84.533654,TIGER/Line® dataset from the US Census Bureau
190,-84.5325092,33.9101651,170,1,rooftop,Smyrna,US,Cobb County,Atlanta Rd,1746,,,,GA,Atlanta,Rd,30080,"1746 Atlanta Rd, Smyrna, GA 30080",33.910182,-84.532372,Cobb
191,-84.531473,34.212852,10,1,rooftop,Canton,US,Cherokee County,Knox Bridge Hwy,8138,,,,GA,Knox Bridge,Hwy,30114,"8138 Knox Bridge Hwy, Canton, GA 30114",34.213205,-84.531533,Cherokee
192,-84.531252,33.568115,566,0.99,rooftop,Union City,US,Fulton County,Jonesboro Rd,4355,,,,GA,Jonesboro,Rd,30291,"4355 Jonesboro Rd, Union City, GA 30291",33.56734,-84.531034,Fulton
193,-84.5303233,33.5671951,755,1,rooftop,Union City,US,Fulton County,Jonesboro Rd,4330,,,,GA,Jonesboro,Rd,30291,"4330 Jonesboro Rd, Union City, GA 30291",33.567065,-84.530107,Fulton
194,-84.5301032,33.9616028,132,1,nearest_street,Marietta,US,Cobb County,Us Hwy 41,438,,,,GA,Us Hwy 41,,30062,"438 Us Hwy 41, Marietta, GA 30062",33.961597,-84.529561,TIGER/Line® dataset from the US Census Bureau
195,-84.5298779,33.9627435,148,1,nearest_street,Marietta,US,Cobb County,Us Hwy 41,459,,,,GA,Us Hwy 41,,30062,"459 Us Hwy 41, Marietta, GA 30062",33.961597,-84.529561,TIGER/Line® dataset from the US Census Bureau
196,-84.5297849,33.568457,792,1,rooftop,Union City,US,Fulton County,Jonesboro Rd,4305,,,,GA,Jonesboro,Rd,30291,"4305 Jonesboro Rd, Union City, GA 30291",33.568887,-84.530033,Fulton
197,-84.5292041,34.1048139,516,1,rooftop,Woodstock,US,Cherokee County,Woodstock Pkwy,195,,,,GA,Woodstock,Pkwy,30188,"195 Woodstock Pkwy, Woodstock, GA 30188",34.104755,-84.529384,Cherokee
198,-84.5281912,33.5685622,1767,1,rooftop,Union City,US,Fulton County,Jonesboro Rd,4295,,,,GA,Jonesboro,Rd,30291,"4295 Jonesboro Rd, Union City, GA 30291",33.568123,-84.528233,Fulton
199,-84.5276476,33.9513067,266,1,rooftop,Marietta,US,Cobb County,Roswell St,843,,,,GA,Roswell,St,30060,"843 Roswell St, Marietta, GA 30060",33.951122,-84.527568,City of Marietta
200,-84.5274458,33.5657071,4619,0.99,rooftop,Union City,US,Fulton County,Jonesboro Rd,4310,,,,GA,Jonesboro,Rd,30291,"4310 Jonesboro Rd, Union City, GA 30291",33.56454,-84.526153,Fulton
201,-84.5270911,33.9514601,4,1,rooftop,Marietta,US,Cobb County,Roswell St,865,,,,GA,Roswell,St,30060,"865 Roswell St, Marietta, GA 30060",33.951394,-84.527142,Cobb
202,-84.5253318,33.9505135,5,1,rooftop,Marietta,US,Cobb County,Roswell St,932,,,,GA,Roswell,St,30060,"932 Roswell St, Marietta, GA 30060",33.950526,-84.525328,City of Marietta
203,-84.5253215,33.5685886,1391,1,rooftop,Union City,US,Fulton County,Jonesboro Rd,4201,,,,GA,Jonesboro,Rd,30291,"4201 Jonesboro Rd, Union City, GA 30291",33.568058,-84.525369,Fulton
204,-84.5250468,33.5667849,624,1,rooftop,Union City,US,Fulton County,Jonesboro Rd,4200,,,,GA,Jonesboro,Rd,30291,"4200 Jonesboro Rd, Union City, GA 30291",33.566154,-84.525437,Fulton
205,-84.5245956,33.9505445,393,1,rooftop,Marietta,US,Cobb County,Roswell St,952,,,,GA,Roswell,St,30060,"952 Roswell St, Marietta, GA 30060",33.950675,-84.524616,City of Marietta
206,-84.5245773,33.9867483,526,1,rooftop,Marietta,US,Cobb County,W Oak Pkwy,1801,,W,,GA,Oak,Pkwy,30062,"1801 W Oak Pkwy, Marietta, GA 30062",33.986754,-84.524516,City of Marietta
207,-84.5236547,34.1316343,440,1,nearest_street,Woodstock,US,Cherokee County,I 575,,,,,GA,I 575,,30189,"I 575, Woodstock, GA 30189",34.131867,-84.525468,TIGER/Line® dataset from the US Census Bureau
208,-84.5233202,33.5689979,284,1,rooftop,Union City,US,Fulton County,Oakley Industrial Blvd,6740,,,,GA,Oakley Industrial,Blvd,30291,"6740 Oakley Industrial Blvd, Union City, GA 30291",33.569002,-84.523183,Fulton
209,-84.5232634,33.9013154,2,1,rooftop,Smyrna,US,Cobb County,Dixie Ave SE,2121,SE,,,GA,Dixie,Ave,30080,"2121 Dixie Ave SE, Smyrna, GA 30080",33.901291,-84.523177,Cobb
210,-84.5222178,33.5677153,430,1,rooftop,Union City,US,Fulton County,Jonesboro Rd,4171,,,,GA,Jonesboro,Rd,30291,"4171 Jonesboro Rd, Union City, GA 30291",33.567298,-84.521803,Fulton
211,-84.5219152,34.0790741,81,1,rooftop,Woodstock,US,Cherokee County,Main St,10138,,,,GA,Main,St,30188,"10138 Main St, Woodstock, GA 30188",34.079091,-84.521509,Cherokee
212,-84.5218093,33.9810106,24,1,rooftop,Marietta,US,Cobb County,Allgood Rd,1155,,,,GA,Allgood,Rd,30062,"1155 Allgood Rd, Marietta, GA 30062",33.980797,-84.522173,Cobb
213,-84.5217676,33.5644591,81,0.99,rooftop,Union City,US,Fulton County,Jonesboro Rd,4084,,,,GA,Jonesboro,Rd,30291,"4084 Jonesboro Rd, Union City, GA 30291",33.565496,-84.521742,Fulton
214,-84.521374,33.5665934,516,1,rooftop,Union City,US,Fulton County,Jonesboro Rd,4115,,,,GA,Jonesboro,Rd,30291,"4115 Jonesboro Rd, Union City, GA 30291",33.566473,-84.521744,Fulton
215,-84.5201239,33.5635531,206,1,rooftop,Union City,US,Fulton County,Lester Rd,7045,,,,GA,Lester,Rd,30291,"7045 Lester Rd, Union City, GA 30291",33.563674,-84.52076,Fulton
216,-84.5196383,33.9515199,436,1,rooftop,Marietta,US,Cobb County,Radar Cir,1097,,,,GA,Radar,Cir,30062,"1097 Radar Cir, Marietta, GA 30062",33.951515,-84.519723,Cobb
217,-84.5195091,33.5628119,4535,0.99,rooftop,Union City,US,Fulton County,Jonesboro Rd,3950,,,,GA,Jonesboro,Rd,30291,"3950 Jonesboro Rd, Union City, GA 30291",33.563366,-84.518864,Fulton
218,-84.519393,34.0820825,32,1,rooftop,Woodstock,US,Cherokee County,Main St,9875,,,,GA,Main,St,30188,"9875 Main St, Woodstock, GA 30188",34.08199,-84.519317,Cherokee
219,-84.5185027,33.9517585,258,1,rooftop,Marietta,US,Cobb County,Hagood Cir,934,,,,GA,Hagood,Cir,30062,"934 Hagood Cir, Marietta, GA 30062",33.951736,-84.518519,Cobb
220,-84.5180419,33.8603553,1223,1,rooftop,Smyrna,US,Cobb County,S Cobb Dr,3815,,S,,GA,Cobb,Dr,30080,"3815 S Cobb Dr, Smyrna, GA 30080",33.860611,-84.517529,Cobb
221,-84.5176344,33.9428049,1668,1,rooftop,Marietta,US,Cobb County,S Marietta Pkwy,1201,,S,,GA,Marietta,Pkwy,30060,"1201 S Marietta Pkwy, Marietta, GA 30060",33.9428,-84.517749,Cobb
222,-84.517127,33.561073,71,1,rooftop,Fairburn,US,Fulton County,Jonesboro Rd,3900,,,,GA,Jonesboro,Rd,30213,"3900 Jonesboro Rd, Fairburn, GA 30213",33.561299,-84.516937,Fulton
223,-84.515296,33.939874,1105,1,nearest_street,Marietta,US,Cobb County,Us Hwy 41,514,,,,GA,Us Hwy 41,,30060,"514 Us Hwy 41, Marietta, GA 30060",33.940173,-84.514913,TIGER/Line® dataset from the US Census Bureau
224,-84.5145093,33.9406926,1026,1,nearest_street,Marietta,US,Cobb County,Us Hwy 41,494,,,,GA,Us Hwy 41,,30060,"494 Us Hwy 41, Marietta, GA 30060",33.940173,-84.514913,TIGER/Line® dataset from the US Census Bureau
225,-84.5134223,33.9381337,540,1,nearest_street,Marietta,US,Cobb County,Us Hwy 41,601,,,,GA,Us Hwy 41,,30060,"601 Us Hwy 41, Marietta, GA 30060",33.937588,-84.51336,TIGER/Line® dataset from the US Census Bureau
226,-84.5129133,33.9339893,839,1,nearest_street,Marietta,US,Cobb County,Us Hwy 41,691,,,,GA,Us Hwy 41,,30067,"691 Us Hwy 41, Marietta, GA 30067",33.934632,-84.511755,TIGER/Line® dataset from the US Census Bureau
227,-84.5121547,33.588567,713,1,rooftop,Atlanta,US,Fulton County,Royal South Pkwy,3775,,,,GA,Royal South,Pkwy,30349,"3775 Royal South Pkwy, Atlanta, GA 30349",33.58803,-84.512471,Fulton
228,-84.511843,33.9423745,68,1,rooftop,Marietta,US,Cobb County,Lucile Ave,1409,,,,GA,Lucile,Ave,30067,"1409 Lucile Ave, Marietta, GA 30067",33.942563,-84.51144,City of Marietta
229,-84.5116689,33.9327976,630,1,nearest_street,Marietta,US,Cobb County,Us Hwy 41,769,,,,GA,Us Hwy 41,,30067,"769 Us Hwy 41, Marietta, GA 30067",33.933228,-84.511011,TIGER/Line® dataset from the US Census Bureau
230,-84.5108043,33.9390419,219,1,rooftop,Marietta,US,Cobb County,S Marietta Pkwy,1400,,S,,GA,Marietta,Pkwy,30067,"1400 S Marietta Pkwy, Marietta, GA 30067",33.939019,-84.510895,Cobb
231,-84.5102226,33.9333839,2318,1,nearest_street,Marietta,US,Cobb County,Us Hwy 41,769,,,,GA,Us Hwy 41,,30067,"769 Us Hwy 41, Marietta, GA 30067",33.933228,-84.511011,TIGER/Line® dataset from the US Census Bureau
232,-84.5099515,34.0880498,2,1,rooftop,Woodstock,US,Cherokee County,Springfield Dr,103,,,,GA,Springfield,Dr,30188,"103 Springfield Dr, Woodstock, GA 30188",34.088062,-84.509949,Cherokee
233,-84.5098458,33.9287932,86,1,nearest_street,Marietta,US,Cobb County,Us Hwy 41,898,,,,GA,Us Hwy 41,,30067,"898 Us Hwy 41, Marietta, GA 30067",33.929957,-84.509401,TIGER/Line® dataset from the US Census Bureau
234,-84.5091802,33.9312397,577,1,nearest_street,Marietta,US,Cobb County,Us Hwy 41,847,,,,GA,Us Hwy 41,,30067,"847 Us Hwy 41, Marietta, GA 30067",33.930423,-84.509504,TIGER/Line® dataset from the US Census Bureau
235,-84.5085341,33.9299991,723,1,nearest_street,Marietta,US,Cobb County,Us Hwy 41,898,,,,GA,Us Hwy 41,,30067,"898 Us Hwy 41, Marietta, GA 30067",33.929957,-84.509401,TIGER/Line® dataset from the US Census Bureau
236,-84.5079853,34.1421839,11,1,rooftop,Canton,US,Cherokee County,Holly Springs Pkwy,5113,,,,GA,Holly Springs,Pkwy,30115,"5113 Holly Springs Pkwy, Canton, GA 30115",34.14206,-84.507897,Cherokee
237,-84.5079414,33.928584,1589,1,rooftop,Marietta,US,Cobb County,S Cobb Pkwy,985,,S,,GA,Cobb,Pkwy,30067,"985 S Cobb Pkwy, Marietta, GA 30067",33.928587,-84.507673,Cobb
